,income,gender,purchases,score,category,is_active,signup_year,last_login_days,target
6132,11239.119906548498,unknown,27,0.782564667175493,A,1.0,2019.0,216,0
6133,7812.111957727211,unknown,36,0.4854028740549956,D,0.0,2021.0,256,1
6134,10304.808507853746,unknown,34,0.1028561257423305,A,0.0,2020.0,125,1
6135,12054.197217187386,female,13,0.8339815789661605,A,0.0,2018.0,349,1
6136,12691.691274083803,unknown,23,0.9090880711144432,C,0.0,2019.0,132,1
6137,7922.988439293646,male,49,0.5633096934766146,C,0.0,2019.0,72,0
6138,12026.763361697487,female,36,0.7871546531018042,C,0.0,2021.0,391,1
6139,13074.313181035008,unknown,2,0.6107147867703917,unknown,0.0,2022.0,343,0
6140,14382.482739952922,female,22,0.5732829497853347,B,0.0,2019.0,374,1
6141,11371.873746290374,female,33,0.1307719987102021,D,0.0,2019.0,168,0
6142,8103.699536036392,unknown,17,0.6787937497027094,B,0.0,2018.0,357,0
6143,21596.13887968592,male,1,0.4544830619014615,B,0.0,2019.0,212,0
6144,15045.33155351636,female,34,0.894808683169439,unknown,0.0,2022.0,2,1
6145,11686.392429411282,female,25,0.8284866261335234,C,0.0,2019.0,15,1
6146,11518.409241506197,unknown,49,0.0290451840164295,unknown,0.0,2021.0,64,1
6147,12375.162480716095,unknown,13,0.8526622753097275,D,0.0,2020.0,329,1
6148,6183.987138317905,unknown,44,0.1066772963342566,unknown,0.0,2022.0,197,1
6149,11752.4910155803,male,47,0.3214407238722132,B,0.0,2019.0,324,0
6150,7827.064025872165,unknown,27,0.5134447109292908,unknown,0.0,2019.0,272,1
6151,13687.558728275968,male,10,0.650035140801634,C,1.0,2021.0,276,0
6152,6047.96986153718,male,31,0.9531119684978748,unknown,1.0,2020.0,348,1
6153,11376.549018021473,unknown,20,0.3070303632288542,unknown,1.0,2018.0,317,0
6154,9872.61539814667,unknown,22,0.0853487573887832,B,0.0,2018.0,130,1
6155,18347.076333458484,female,23,0.4588356074625435,unknown,1.0,2021.0,293,1
6156,15030.043006757913,female,11,0.3452682007105985,B,1.0,2020.0,91,0
6157,16176.23801747854,male,2,0.6001191197161106,C,0.0,2018.0,192,0
6158,8274.866503005282,male,47,0.6433581057931433,A,1.0,2021.0,143,1
6159,15150.514381237992,male,19,0.2460845815585919,B,0.0,2019.0,337,1
6160,11692.343323035908,unknown,5,0.264764190104111,A,1.0,2019.0,135,0
6161,6628.700914586874,unknown,19,0.4360758936828817,A,0.0,2021.0,325,0
6162,9863.257551133927,unknown,0,0.833782241296752,A,0.0,2020.0,284,0
6163,5255.311577165512,male,21,0.927424993564946,D,0.0,2019.0,288,0
6164,10233.37482113736,unknown,39,0.5817408831735125,D,0.0,2018.0,258,1
6165,10502.29551629556,male,30,0.1960286030458702,C,0.0,2019.0,371,1
6166,4393.404330623538,unknown,30,0.0187258472707773,C,0.0,2022.0,347,0
6167,9066.693659554614,male,27,0.3171139068552969,B,1.0,2018.0,388,1
6168,20289.35984461559,unknown,11,0.0627360253229146,B,1.0,2021.0,58,1
6169,6242.465182798414,male,15,0.4070650310072793,B,1.0,2019.0,259,0
6170,10567.17981881116,unknown,32,0.1878901698803964,D,0.0,2019.0,145,0
6171,652.9215019167914,unknown,34,0.4049132634811231,D,0.0,2019.0,154,0
6172,9374.893707932828,female,43,0.3992032723235131,B,0.0,2021.0,145,0
6173,5165.31455733393,unknown,3,0.2762690695084056,A,1.0,2022.0,193,0
6174,8416.806415236442,unknown,9,0.652819427776256,A,0.0,2021.0,133,0
6175,11917.75051063093,male,33,0.4334338126729928,B,0.0,2019.0,239,1
6176,4934.053362789834,female,40,0.8934563066929241,B,0.0,2022.0,249,1
6177,11084.655799639546,unknown,2,0.076080408581844,D,0.0,2021.0,354,1
6178,6491.018669396539,male,30,0.4106235881858052,A,0.0,2019.0,220,1
6179,3990.459878163946,female,30,0.7759496443157914,C,0.0,2021.0,266,1
6180,14422.168216429778,unknown,0,0.4945352827495376,C,0.0,2021.0,192,0
6181,5673.662589331857,male,4,0.9660812726628852,unknown,0.0,2020.0,186,0
6182,7431.680784059317,unknown,1,0.3160241945771588,A,1.0,2019.0,20,1
6183,10975.978290944127,female,14,0.1161540581468474,D,0.0,2022.0,226,0
6184,10145.360398673987,unknown,0,0.2467296517435189,A,1.0,2019.0,120,1
6185,9256.456543817589,female,20,0.6725322518964542,A,1.0,2022.0,263,1
6186,6810.686402036072,male,36,0.486945997323864,C,0.0,2021.0,66,0
6187,8806.138008170257,female,6,0.1620672297121391,B,0.0,2018.0,142,1
6188,11322.287407827242,male,10,0.4746950693240731,unknown,0.0,2021.0,116,1
6189,10530.51802480194,female,25,0.8474014588650858,C,0.0,2018.0,80,0
6190,15047.96087207734,male,41,0.4398258577087525,C,0.0,2020.0,244,1
6191,13433.547969630506,male,1,0.0132145289934592,C,1.0,2020.0,381,1
6192,14979.092744642949,male,29,0.0549215388792702,unknown,0.0,2018.0,347,0
6193,16090.33830517879,unknown,13,0.4381203336441793,D,1.0,2021.0,188,1
6194,10841.885088094406,unknown,4,0.5932451257164157,C,0.0,2021.0,306,0
6195,13841.296386312437,female,30,0.8865330157342425,D,0.0,2022.0,205,0
6196,11510.613453221771,unknown,47,0.9819615153181644,D,1.0,2022.0,367,0
6197,15970.431769996643,unknown,31,0.9803761097354716,A,0.0,2020.0,247,1
6198,2103.14458276401,unknown,33,0.5578939787361283,B,0.0,2022.0,144,0
6199,8579.974194991028,unknown,9,0.0357304248868521,unknown,0.0,2022.0,117,0
6200,11845.332092420367,female,30,0.2134821246257264,B,1.0,2022.0,19,1
6201,12564.82374664458,female,26,0.4343317154355931,D,1.0,2020.0,294,0
6202,9920.626030849951,unknown,17,0.8796759604009289,D,0.0,2022.0,197,1
6203,2518.7486321473707,female,4,0.0215589046675545,unknown,0.0,2018.0,76,0
6204,9200.990753801658,female,16,0.5093394350970668,B,0.0,2019.0,162,0
6205,10416.257279261616,unknown,37,0.3156783709209522,C,0.0,2022.0,154,1
6206,18624.471739181805,unknown,47,0.3884270283305837,B,1.0,2022.0,287,1
6207,9159.051940907966,female,36,0.2745942713299986,D,1.0,2018.0,97,0
6208,9291.78077104448,unknown,20,0.4371884246300515,unknown,1.0,2020.0,258,1
6209,10873.777951679866,female,23,0.1580929487427858,C,1.0,2019.0,198,1
6210,11068.924886171984,unknown,29,0.199331895244916,D,0.0,2021.0,289,0
6211,10605.781046524104,unknown,15,0.0371361555121906,B,1.0,2022.0,148,0
6212,11769.403517821182,female,48,0.4113146514430907,unknown,0.0,2021.0,156,0
6213,4644.70549757201,female,40,0.7073382523289572,C,1.0,2019.0,259,0
6214,9454.578337236362,unknown,21,0.5061521972147519,B,1.0,2018.0,358,0
6215,10251.851887441842,unknown,18,0.4499463531089096,A,1.0,2020.0,158,0
6216,12720.591344452208,unknown,48,0.5848467030993998,A,0.0,2021.0,336,0
6217,9375.86426453644,male,36,0.2296763559317721,unknown,1.0,2022.0,326,1
6218,5739.226097255715,unknown,1,0.2075157998273193,A,0.0,2022.0,368,0
6219,8060.866589225685,female,10,0.9419644353617618,D,0.0,2018.0,43,0
6220,18104.5409932902,unknown,32,0.4504094042905102,B,0.0,2019.0,291,1
6221,7560.0284344637985,female,24,0.9168317523624688,C,0.0,2021.0,278,0
6222,7537.653540388834,female,5,0.614883404701099,A,1.0,2020.0,204,0
6223,9510.48489989898,unknown,10,0.2987932686920448,C,0.0,2022.0,33,0
6224,2120.686276694474,female,7,0.4309138934380844,B,0.0,2021.0,196,1
6225,7501.725428024076,female,44,0.9730681012029024,unknown,0.0,2020.0,99,0
6226,11850.936189525248,female,30,0.8112896087101339,C,0.0,2021.0,286,0
6227,11331.4582763761,male,26,0.8149448233229993,A,0.0,2018.0,267,1
6228,8075.578177559382,unknown,43,0.588689011557502,A,0.0,2022.0,233,0
6229,8864.68820837178,male,40,0.0084155430445072,unknown,0.0,2019.0,283,1
6230,11489.324742032695,unknown,46,0.8318207220016514,C,0.0,2018.0,262,1
6231,8153.2166486055185,female,4,0.0253718934862995,C,0.0,2019.0,161,0
6232,5214.502020491598,unknown,14,0.1223580610263259,C,0.0,2019.0,213,1
6233,9165.682108141602,unknown,1,0.8386691196427565,unknown,0.0,2019.0,121,1
6234,11765.004291438205,female,19,0.2363508878838519,C,0.0,2019.0,87,0
6235,14383.790510463132,unknown,2,0.7707083199332366,D,1.0,2020.0,205,1
6236,8392.347824197246,male,41,0.5421764163162145,B,0.0,2022.0,79,0
6237,8473.979749937864,unknown,38,0.6709938636702725,unknown,0.0,2020.0,10,0
6238,9314.27078854996,female,25,0.9840284146309638,unknown,0.0,2021.0,169,0
6239,16514.225074285645,female,39,0.6853832893794164,D,0.0,2019.0,301,1
6240,10560.728990736689,unknown,12,0.9587254810615212,B,0.0,2019.0,44,1
6241,336.19792568103003,male,20,0.3737956245271724,C,0.0,2018.0,130,1
6242,12567.405859600623,female,33,0.333744834587366,B,1.0,2019.0,334,0
6243,17736.12920231695,male,43,0.6799769889771914,B,0.0,2018.0,184,0
6244,15355.07456317872,male,8,0.2144605163798969,unknown,0.0,2019.0,157,0
6245,13047.315502275316,unknown,29,0.1614670858065915,B,1.0,2022.0,250,0
6246,14459.427387290338,female,0,0.1926302136457931,C,1.0,2019.0,254,1
6247,14240.319529614988,female,11,0.7043110296597136,C,0.0,2018.0,96,1
6248,14291.884295136102,female,43,0.918695107093701,unknown,0.0,2022.0,228,1
6249,11425.042412409855,male,34,0.806013698003735,D,1.0,2021.0,307,1
6250,2282.352253437888,female,23,0.448201645556206,unknown,0.0,2019.0,208,0
6251,5098.196098942019,female,39,0.5286011513632505,C,0.0,2020.0,309,0
6252,5180.695645793232,male,44,0.6201734352967532,D,0.0,2020.0,303,0
6253,1365.1830100163825,female,48,0.5799466315026838,D,0.0,2020.0,339,0
6254,8043.558888277344,unknown,9,0.9684727457564551,A,1.0,2019.0,160,1
6255,16369.629594352353,unknown,46,0.8866930759773732,B,0.0,2021.0,90,0
6256,3536.3075402037484,unknown,23,0.0435401826122857,A,0.0,2022.0,147,1
6257,13276.338262773688,unknown,40,0.8357658477444365,B,0.0,2019.0,97,1
6258,12380.96782752826,unknown,17,0.1140609616352451,A,0.0,2019.0,260,0
6259,11034.859408197712,male,7,0.6902095371893266,D,0.0,2019.0,209,1
6260,15321.612440865778,female,45,0.2856500126417197,B,0.0,2022.0,210,0
6261,9814.086536870238,unknown,42,0.7733834025921589,C,0.0,2021.0,127,1
6262,16846.860545920368,unknown,12,0.0086062397762823,D,1.0,2019.0,229,0
6263,9102.289548446235,female,15,0.3822718055247672,unknown,0.0,2019.0,362,0
6264,11545.137555834886,male,13,0.021522315111855,D,0.0,2018.0,366,0
6265,9362.79083474408,unknown,8,0.953530022004771,C,0.0,2022.0,1,0
6266,5842.909758607675,female,8,0.015364920555451,A,0.0,2019.0,363,1
6267,3940.365236634774,female,4,0.1552899373387949,B,0.0,2021.0,178,0
6268,12588.588486752458,unknown,46,0.5392727856207723,A,0.0,2018.0,248,0
6269,16062.790402908911,unknown,10,0.6461511032678182,A,0.0,2019.0,379,0
6270,11098.695076425438,unknown,18,0.7289912591327689,B,0.0,2019.0,303,0
6271,12312.78291591182,unknown,37,0.2469023514653086,A,1.0,2019.0,43,0
6272,11733.660175841109,female,15,0.2399029022326537,unknown,0.0,2020.0,307,1
6273,641.8645012841989,unknown,28,0.2440728223065321,B,0.0,2019.0,277,0
6274,4619.887615144214,unknown,4,0.7817929143730972,A,0.0,2021.0,141,1
6275,16003.867664973634,unknown,17,0.947998796500658,B,0.0,2019.0,359,1
6276,10061.425185715285,unknown,41,0.5958029356018919,A,0.0,2019.0,76,0
6277,10476.261989543802,unknown,41,0.157430590181764,C,0.0,2019.0,75,1
6278,12492.105708309464,male,43,0.0654328215683888,D,0.0,2019.0,198,1
6279,8781.276387083903,female,35,0.1777944131927722,unknown,1.0,2020.0,372,0
6280,11318.128218198268,unknown,21,0.578521165958544,B,1.0,2019.0,322,0
6281,3106.068083831484,unknown,11,0.0045907810755302,A,1.0,2021.0,163,1
6282,8404.720803887578,male,38,0.4396203625598038,C,0.0,2019.0,248,0
6283,11858.713097580818,unknown,11,0.6229792553013127,C,0.0,2020.0,204,0
6284,8267.5785791985,unknown,34,0.1928756864289265,B,1.0,2021.0,251,0
6285,8308.416240223763,female,49,0.9009708344225728,A,1.0,2019.0,313,0
6286,13519.894695567791,male,18,0.5490122702284063,unknown,0.0,2021.0,38,1
6287,10725.034999469255,female,36,0.3453977785498699,A,0.0,2019.0,221,0
6288,11583.438185788054,male,13,0.0186756147537404,unknown,0.0,2022.0,107,0
6289,2688.7446079678166,unknown,22,0.4843068646032071,A,1.0,2019.0,397,1
6290,12017.44004803986,unknown,39,0.3359460328323775,unknown,1.0,2018.0,319,1
6291,5012.010030577536,male,21,0.9695462919930964,unknown,1.0,2020.0,25,1
6292,9889.654971669788,unknown,46,0.378754963628473,C,1.0,2021.0,366,0
6293,5215.585062485666,unknown,47,0.9210074154381872,D,0.0,2020.0,262,1
6294,14198.164513521777,male,49,0.686054386463473,D,0.0,2019.0,91,1
6295,18233.23562700526,male,10,0.0739630575290835,B,1.0,2022.0,391,0
6296,9335.911760212626,female,1,0.9327204775395735,D,0.0,2019.0,4,0
6297,9293.9969108837,male,9,0.1684484235563048,B,0.0,2018.0,224,0
6298,14638.373495635704,female,42,0.4480235672278684,C,0.0,2019.0,235,1
6299,12573.49165024661,male,4,0.923004021821347,B,0.0,2018.0,248,0
6300,11656.944485986072,unknown,20,0.4875817953770784,unknown,0.0,2021.0,112,0
6301,19134.16059122501,unknown,48,0.2069205417066362,B,1.0,2022.0,120,1
6302,6976.583179637048,female,32,0.5092610486491469,D,0.0,2018.0,253,1
6303,7363.513032229359,female,24,0.5476343750453754,D,0.0,2019.0,386,0
6304,13575.962248836351,unknown,45,0.9969366184902352,unknown,1.0,2020.0,61,0
6305,19505.954730379817,female,46,0.8240312870822087,A,0.0,2019.0,223,1
6306,10797.471792497829,female,6,0.8613170239555474,D,0.0,2019.0,49,1
6307,2306.974487639105,unknown,39,0.9861874247575791,C,0.0,2018.0,180,0
6308,11756.719288438013,male,27,0.5233193485019338,unknown,1.0,2019.0,119,0
6309,12142.728459576663,unknown,44,0.4544442169751406,unknown,0.0,2022.0,206,0
6310,3883.036729638103,male,36,0.1254540433643113,B,0.0,2018.0,236,0
6311,3358.945976787917,female,2,0.5252567234628477,D,1.0,2021.0,20,0
6312,8664.08238141563,male,44,0.5825888847605856,D,0.0,2021.0,19,0
6313,17435.124510767313,male,18,0.2372721451316451,unknown,0.0,2019.0,211,0
6314,3827.723099305559,male,11,0.7828243080466848,B,0.0,2019.0,248,0
6315,3412.8823903947714,male,48,0.5019992494766445,C,0.0,2019.0,280,0
6316,11304.424884732089,female,10,0.662713084751284,D,0.0,2020.0,319,0
6317,10996.7695984469,male,2,0.0549313204246378,D,1.0,2019.0,316,0
6318,3592.393878564546,male,1,0.804053309632374,C,0.0,2019.0,249,0
6319,15794.786199069837,unknown,45,0.3041541930449836,A,0.0,2018.0,308,0
6320,1350.0717242429728,unknown,25,0.7177492078736774,D,0.0,2019.0,222,1
6321,17094.038089753696,male,21,0.1082092514213738,unknown,0.0,2022.0,195,1
6322,16185.109930439969,female,16,0.620298609148858,A,0.0,2020.0,183,0
6323,11376.08613302948,unknown,33,0.5572121234141438,A,0.0,2019.0,92,0
6324,14032.500929141886,unknown,49,0.1500025928596919,unknown,0.0,2020.0,354,0
6325,9198.50620761182,male,14,0.6247448951981561,C,0.0,2019.0,221,0
6326,3068.3304058043414,female,11,0.6913241792153907,A,0.0,2019.0,292,0
6327,11064.184909741123,unknown,15,0.4985023450335044,D,0.0,2021.0,4,0
6328,2930.8715161845003,female,15,0.5785767653262517,B,0.0,2021.0,376,1
6329,9951.039579221566,unknown,38,0.8874195574009188,A,0.0,2019.0,273,1
6330,4434.208348944319,unknown,5,0.6977030144582087,C,0.0,2018.0,32,0
6331,14389.361793679958,unknown,45,0.9059546633362284,unknown,1.0,2021.0,268,1
6332,11710.759746771972,unknown,7,0.5523439537122995,D,1.0,2022.0,240,1
6333,13052.373643245965,unknown,24,0.1748530610071871,B,0.0,2021.0,295,0
6334,11531.315844451465,male,18,0.2462907870122436,A,0.0,2022.0,100,1
6335,18463.66169624117,male,18,0.1764105647811266,C,0.0,2019.0,107,0
6336,14600.799006538622,male,11,0.3352485499062684,B,1.0,2019.0,267,0
6337,17666.298266568432,unknown,8,0.477536150120443,B,1.0,2019.0,92,0
6338,5949.773462759371,male,40,0.2559314925906357,D,0.0,2022.0,92,0
6339,7558.366117043819,unknown,28,0.4756347509908591,D,0.0,2018.0,174,1
6340,904.8997298850244,female,26,0.364358082506818,A,0.0,2021.0,278,0
6341,8234.2538133634,unknown,4,0.5553472646181752,A,0.0,2022.0,39,0
6342,9840.029871444776,female,25,0.428513773465654,B,1.0,2021.0,251,1
6343,11954.404301061768,unknown,29,0.4340928075812206,C,0.0,2020.0,116,1
6344,7610.759264900175,male,13,0.4906211839765977,B,1.0,2018.0,388,1
6345,13313.805040849811,unknown,32,0.9878752305803076,C,0.0,2019.0,286,1
6346,12998.543429086956,female,34,0.55654844830989,D,1.0,2022.0,150,1
6347,7868.925505273557,female,10,0.7233377332684362,C,1.0,2020.0,15,0
6348,5687.055526368793,unknown,3,0.4167455912736255,C,1.0,2019.0,71,0
6349,10296.585186447372,female,32,0.3258490573314981,D,1.0,2022.0,8,1
6350,10446.949828172075,male,5,0.916577197794203,unknown,0.0,2019.0,181,1
6351,7265.175616641545,female,27,0.7423603278693486,B,1.0,2022.0,46,1
6352,8833.561561158562,unknown,9,0.5824297657577135,A,0.0,2019.0,82,1
6353,13053.477492682496,unknown,48,0.2578602738737208,A,0.0,2022.0,39,0
6354,13126.29784701734,unknown,25,0.2520716797372468,A,1.0,2019.0,71,0
6355,10220.44241583974,unknown,29,0.5037308371895625,B,0.0,2019.0,120,1
6356,13444.75904895114,male,21,0.8748204660990574,unknown,0.0,2019.0,208,0
6357,10590.204314253944,male,4,0.8810478203227708,unknown,1.0,2018.0,324,0
6358,17273.197315850965,female,1,0.744985263756968,unknown,1.0,2019.0,327,1
6359,4166.162631593326,unknown,32,0.5424911679336293,unknown,0.0,2019.0,130,1
6360,10908.056942133357,unknown,15,0.23490973774019,D,0.0,2021.0,194,1
6361,14065.069368957957,female,6,0.4788524128607799,A,1.0,2019.0,222,1
6362,16714.450116232023,unknown,20,0.6947225519382121,A,0.0,2022.0,346,0
6363,13566.587917360586,female,34,0.5950166493501421,D,0.0,2022.0,219,0
6364,5329.088174180846,female,45,0.5140341252259619,B,0.0,2021.0,37,0
6365,2552.280692074646,unknown,21,0.4282116195333275,C,0.0,2020.0,99,0
6366,9235.553234418196,female,47,0.7525142965391517,unknown,0.0,2022.0,154,1
6367,11627.732395012286,unknown,21,0.8422351236383114,unknown,1.0,2022.0,271,1
6368,14251.307740052323,male,5,0.722911237080254,D,0.0,2019.0,142,0
6369,5070.385202250895,unknown,32,0.9379275373379904,unknown,0.0,2019.0,71,1
6370,12748.321265565592,female,38,0.7798734916993285,D,0.0,2022.0,176,0
6371,2049.3271878233754,unknown,42,0.4506048520124649,C,0.0,2021.0,383,1
6372,6672.278111400163,unknown,24,0.6167534860777611,A,1.0,2022.0,196,0
6373,4639.552188757659,unknown,40,0.5463232969358784,B,1.0,2019.0,182,0
6374,5033.876002726564,unknown,34,0.8956998639882746,D,0.0,2019.0,132,0
6375,7635.596395812397,female,23,0.3008585162890451,C,1.0,2019.0,280,0
6376,10796.46494915004,unknown,39,0.0130947945628723,B,1.0,2021.0,39,1
6377,4981.352834122158,female,39,0.6956468001634339,A,1.0,2022.0,134,0
6378,9854.723362134457,female,22,0.1810136822357826,B,0.0,2019.0,158,0
6379,8055.196707269516,male,32,0.1542324162912669,D,0.0,2020.0,2,1
6380,15210.693998207738,unknown,28,0.9924762081026514,unknown,0.0,2019.0,179,1
6381,7822.986592737013,male,9,0.2667752564618356,A,0.0,2019.0,209,0
6382,10748.51702578155,female,9,0.1909832767129147,C,1.0,2020.0,320,0
6383,8111.182188892251,female,25,0.4123535400724227,B,1.0,2019.0,114,1
6384,13463.65591448113,unknown,39,0.4094178262704324,B,0.0,2018.0,58,0
6385,14399.26109777136,male,28,0.6324995011783756,A,0.0,2021.0,254,1
6386,7799.654980638697,unknown,33,0.1036386906948644,A,0.0,2018.0,295,1
6387,11319.04137562406,male,17,0.6354449098897494,C,1.0,2022.0,288,0
6388,5826.119766162993,unknown,1,0.4536328997119523,C,1.0,2019.0,215,1
6389,12537.107647755483,male,24,0.2076540933994696,A,0.0,2022.0,238,0
6390,11047.70377958535,male,20,0.7782210559647431,D,0.0,2021.0,34,1
6391,8362.267104936747,male,30,0.4740629089888581,D,1.0,2021.0,70,0
6392,11484.695817325324,unknown,21,0.7170612412570423,A,0.0,2021.0,352,0
6393,12667.85049296655,male,8,0.9205695747455582,B,0.0,2018.0,195,1
6394,15536.745158959138,female,26,0.3534047832193264,unknown,1.0,2018.0,34,0
6395,11788.66979153058,male,24,0.8979044482330356,C,0.0,2021.0,161,1
6396,13997.846645576845,female,24,0.2003414837036869,D,0.0,2018.0,73,1
6397,18571.84913017801,male,26,0.2221304274354418,unknown,1.0,2022.0,228,1
6398,5347.154170127572,female,9,0.6636975622713954,B,1.0,2019.0,147,1
6399,15270.951084510332,male,29,0.1026316745949431,C,0.0,2020.0,43,0
6400,6043.831280786118,unknown,3,0.4547800092809331,D,0.0,2021.0,208,0
6401,6789.47271033696,female,20,0.2138322748944883,D,0.0,2022.0,204,1
6402,9946.901473405054,unknown,29,0.5708563432297866,B,0.0,2018.0,390,1
6403,7092.86125229738,female,32,0.8068225002442627,B,1.0,2020.0,349,0
6404,6340.45582170964,male,42,0.0424244598176144,D,0.0,2021.0,277,1
6405,9728.178680900008,unknown,25,0.4133100188494997,D,1.0,2018.0,266,1
6406,8500.37957955515,male,1,0.7306726144699032,unknown,0.0,2018.0,12,1
6407,5713.22777763191,unknown,30,0.0417060525974812,B,0.0,2018.0,73,0
6408,16413.171816139526,unknown,3,0.5913803138277343,unknown,0.0,2020.0,283,0
6409,4599.098674760983,unknown,46,0.1201645211544054,B,0.0,2022.0,174,0
6410,9245.441951017272,unknown,19,0.3699197025293298,A,0.0,2021.0,21,0
6411,15030.652067545225,unknown,24,0.9905331883669778,C,0.0,2018.0,176,1
6412,13642.962848090036,unknown,44,0.3980199688048351,A,0.0,2019.0,83,0
6413,11051.717262826209,unknown,0,0.8428569462774599,B,0.0,2020.0,389,0
6414,7193.611269498815,male,1,0.8598062343763748,unknown,0.0,2022.0,337,0
6415,9915.606701984108,female,5,0.2628311694901117,D,0.0,2019.0,222,0
6416,4941.683354588728,female,6,0.5955049798605708,B,1.0,2019.0,174,0
6417,8716.894230995025,male,3,0.947458663869599,D,0.0,2021.0,321,0
6418,8648.794851277133,unknown,17,0.6063326306032241,C,0.0,2022.0,251,1
6419,9083.336127974184,male,40,0.8132543348418667,A,0.0,2020.0,172,1
6420,6453.955594011614,male,42,0.4625629231273285,C,0.0,2022.0,158,0
6421,2368.535069150242,unknown,4,0.7193274006011713,D,0.0,2019.0,49,0
6422,15633.339646520992,unknown,24,0.0218519933704687,C,1.0,2022.0,268,0
6423,13935.944373330543,unknown,33,0.6718494333586958,A,0.0,2021.0,226,0
6424,11702.88666319721,female,2,0.3588487426060809,D,0.0,2019.0,280,0
6425,10766.63155414413,unknown,16,0.4169859103980715,A,1.0,2022.0,255,0
6426,6878.415748614672,male,31,0.3266139067857114,B,0.0,2018.0,284,1
6427,7359.281634068688,female,23,0.5242865857717617,D,0.0,2022.0,125,0
6428,16549.099616479576,female,1,0.1086756341935086,C,0.0,2022.0,290,1
6429,17573.083051439873,unknown,0,0.8449149384515559,unknown,0.0,2021.0,155,0
6430,9168.609695601544,unknown,33,0.4780536784851712,C,1.0,2021.0,82,1
6431,10016.938789000023,female,7,0.0431021783306847,unknown,0.0,2021.0,274,0
6432,10420.599529181103,unknown,45,0.9305171357618816,D,0.0,2021.0,82,1
6433,10760.65549689219,unknown,43,0.0874605060646908,B,1.0,2022.0,71,0
6434,9730.903320873073,female,8,0.1231925653672054,D,0.0,2022.0,269,0
6435,5779.7384295184265,female,27,0.3871832830482752,A,0.0,2020.0,354,1
6436,8321.444287832466,female,18,0.7356242607348323,B,0.0,2021.0,135,0
6437,9398.501900100911,male,19,0.6046219370753468,D,0.0,2020.0,127,1
6438,1340.4530659356496,female,6,0.4579594903317334,B,0.0,2019.0,368,0
6439,10393.8096727412,unknown,41,0.9927458909376996,A,0.0,2021.0,65,1
6440,20451.54645742612,female,34,0.1857932831549412,unknown,0.0,2019.0,191,0
6441,8067.839148602097,male,18,0.8217567949239464,B,0.0,2019.0,279,0
6442,10149.06783120575,unknown,16,0.1238369508980938,B,0.0,2019.0,270,0
6443,6217.813128469629,unknown,39,0.1796070262763613,A,0.0,2019.0,228,1
6444,5077.453194609368,female,17,0.2954442655735138,D,0.0,2018.0,2,1
6445,8604.587275816442,female,6,0.873095718869864,unknown,0.0,2022.0,361,1
6446,12834.06946564048,unknown,26,0.4442057292196272,B,0.0,2022.0,241,0
6447,8948.109609945424,unknown,38,0.3957854112951061,B,0.0,2020.0,266,1
6448,12230.18071703962,male,22,0.6309063320743511,B,1.0,2019.0,294,0
6449,10900.437032908329,unknown,19,0.4234941680290843,A,1.0,2022.0,4,1
6450,11256.732284070387,female,22,0.9625316884946324,B,0.0,2021.0,149,0
6451,15356.324985067333,unknown,25,0.1353419098430461,unknown,0.0,2018.0,351,0
6452,14790.854031274914,female,47,0.4756663042772341,A,0.0,2020.0,37,1
6453,16730.830123871223,unknown,46,0.4154330581068532,B,0.0,2020.0,390,0
6454,4542.257750684686,female,13,0.692706817783454,unknown,0.0,2020.0,249,0
6455,13857.64944689588,unknown,47,0.9630833602450648,C,0.0,2021.0,345,0
6456,17406.203199482883,female,30,0.2884128744051644,C,0.0,2022.0,346,0
6457,2653.0479705383714,female,26,0.95532650390862,unknown,1.0,2021.0,50,1
6458,9909.575214944787,unknown,8,0.8276996320969227,B,1.0,2019.0,131,1
6459,9890.49130182469,female,9,0.0730759496072802,A,0.0,2022.0,185,0
6460,15161.402271134491,unknown,46,0.9405834526414704,B,0.0,2021.0,320,1
6461,3719.1902226903567,unknown,22,0.8389278464496849,A,0.0,2019.0,93,0
6462,11102.444718276298,male,9,0.6845831244226117,B,0.0,2019.0,106,0
6463,7459.230450268018,male,1,0.127859238935362,D,1.0,2021.0,379,1
6464,15299.38728183348,male,36,0.4200372592789803,D,0.0,2021.0,62,0
6465,11894.204899559292,male,39,0.8402282558631247,unknown,0.0,2018.0,358,1
6466,9290.140263885633,male,37,0.4375313765839257,D,0.0,2021.0,345,1
6467,6768.473639079582,male,37,0.4364551685430435,C,0.0,2020.0,30,1
6468,21960.64851933309,unknown,0,0.270125807884182,C,0.0,2022.0,207,1
6469,3610.204875950241,unknown,17,0.5130038130362593,C,0.0,2020.0,12,0
6470,6351.660593882674,female,34,0.7744694935508842,B,0.0,2019.0,154,1
6471,11856.768803871346,unknown,6,0.146071355070832,A,0.0,2020.0,312,1
6472,6714.881763188925,unknown,43,0.893777567256062,D,0.0,2019.0,141,0
6473,7268.463551298886,male,41,0.5552839850522483,D,1.0,2019.0,51,1
6474,14436.666176895043,male,21,0.8122988806239427,C,0.0,2022.0,79,1
6475,14038.34336038649,unknown,24,0.6670398726285937,C,0.0,2018.0,221,0
6476,7429.568210041722,unknown,41,0.1349456234679102,B,0.0,2018.0,127,1
6477,15268.848388672684,female,22,0.9065922166452142,D,1.0,2019.0,392,1
6478,6802.230162635966,female,8,0.7181497528442793,C,1.0,2020.0,166,0
